キャラクター,タイトル,
ドレイク大統領夫人,銀河鉄道物語,
アイリーン・サマー,銀河鉄道物語,
リフル,銀河鉄道物語,
トゥリル,銀河鉄道物語,
フォレシス将軍,銀河鉄道物語,
キンデリック,銀河鉄道物語,
大山 敬,銀河鉄道物語,
レオン・アールナハト,銀河鉄道物語,
ライザ・キング,銀河鉄道物語,
サライ,銀河鉄道物語,
草薙 イネ（くさなぎ イネ）,銀河鉄道物語,
草薙 マコト（くさなぎ マコト）,銀河鉄道物語,
モルガーナ,銀河鉄道物語,
ティナ,銀河鉄道物語,
ジャック･ブルーム,銀河鉄道物語,
星野 鉄郎,銀河鉄道物語,
メーテル,銀河鉄道物語,
車掌,銀河鉄道物語,
マシュー,銀河鉄道物語,
モデスト・イシュト,銀河鉄道物語,
ローナン,銀河鉄道物語,
リオナ,銀河鉄道物語,
執行人A・B,銀河鉄道物語,
ウィード / 秋田犬と紀州犬の雑種[3],銀牙伝説WEED,6
GB / イングリッシュ・セッター,銀牙伝説WEED,
佐助（サスケ） / 柴犬,銀牙伝説WEED,
メル / ゴールデンレトリバー,銀牙伝説WEED,
フック / ラブラドールの雑種,銀牙伝説WEED,
剣（ケン） / グレートデーンとサルーキの雑種,銀牙伝説WEED,
影虎（カゲトラ） / 甲斐犬,銀牙伝説WEED,
ジェロム / ジャーマン・シェパード・ドッグ,銀牙伝説WEED,
ロケット / ボルゾイ,銀牙伝説WEED,
ヒロ / グレートピレニーズ,銀牙伝説WEED,
麗華（レイカ） / 秋田犬の雑種,銀牙伝説WEED,
白銀 狂四郎（シロガネ キョウシロウ） / 紀州犬,銀牙伝説WEED,
テル,銀牙伝説WEED,
譲二（ジョウジ） / グレートデーンとサルーキの雑種,銀牙伝説WEED,
信虎（ノブトラ）、晴虎（ハルトラ） / 甲斐犬,銀牙伝説WEED,
昭治（ショウジ）、武流（ブル）、時雨（シグレ）、土怒（ドド）,銀牙伝説WEED,
以蔵（イゾウ）、周作（シュウサク）、晋作（シンサク）、慎太郎（シンタロウ）、小五郎（コゴロウ）、吉之助（キチノスケ）,銀牙伝説WEED,
モール / ダックスフント,銀牙伝説WEED,
哲心（テッシン） / 甲賀忍犬の雑種,銀牙伝説WEED,
甲賀忍犬（コウガニンケン）,銀牙伝説WEED,
敏光（トシミツ）,銀牙伝説WEED,
月影（ツキカゲ）,銀牙伝説WEED,
左武（サム）,銀牙伝説WEED,
甲兵衛（シンベエ）,銀牙伝説WEED,
ロン / ジャーマン・シェパード・ドッグ,銀牙伝説WEED,
闘兵衛（トウベエ） / 土佐闘犬,銀牙伝説WEED,
ブルゲ,銀牙伝説WEED,
抜人（バット）,銀牙伝説WEED,
カイト,銀牙伝説WEED,
ムック / 秋田犬の雑種,銀牙伝説WEED,
リディア / ジャーマン・シェパード・ドッグ,銀牙伝説WEED,
四国犬りょう,銀牙伝説WEED,
四国犬りゅう,銀牙伝説WEED,
はんじ、へいた / 四国犬兄弟,銀牙伝説WEED,
銀（ギン） / 秋田犬,銀牙伝説WEED,
ジョン / ジャーマン・シェパード・ドッグ,銀牙伝説WEED,
赤目（アカメ） / 紀州犬,銀牙伝説WEED,
ベン / グレートデーン,銀牙伝説WEED,
クロス / サルーキー,銀牙伝説WEED,
黒虎（クロトラ） / 甲斐犬,銀牙伝説WEED,
スミス / フレンチ・スパニエルの雑種,銀牙伝説WEED,
桜（サクラ） / 紀州犬の雑種,銀牙伝説WEED,
時宗（トキムネ） / 秋田犬,銀牙伝説WEED,
トニー / ジャーマン・シェパード・ドッグ,銀牙伝説WEED,
レフティ,銀牙伝説WEED,
トミー、ロッシ,銀牙伝説WEED,
如月（キサラギ） / シベリアン・ハスキー,銀牙伝説WEED,
武蔵（ムサシ）/ 土佐闘犬,銀牙伝説WEED,
モス / マスチフ,銀牙伝説WEED,
ジャガー / マスチフ,銀牙伝説WEED,
リキ / 秋田犬,銀牙伝説WEED,
怪物 (P4),銀牙伝説WEED,
ホイラー/ガスコンサントンジョワ,銀牙伝説WEED,
ロバート/アメリカンハウンドドッグの雑種,銀牙伝説WEED,
ロッカ/ドーベルマン,銀牙伝説WEED,
ノース/北海道犬の雑種,銀牙伝説WEED,
法玄（ホウゲン） / グレートデーン,銀牙伝説WEED,
玄婆（ゲンバ） / グレートデーン,銀牙伝説WEED,
マーダーS（スナイパー） / ドーベルマン,銀牙伝説WEED,
レクター、サンダー / ドーベルマン（未断耳）,銀牙伝説WEED,
ネロ,銀牙伝説WEED,
ゴン,銀牙伝説WEED,
マツ,銀牙伝説WEED,
金太郎,銀牙伝説WEED,
ジョー,銀牙伝説WEED,
ミルコ,銀牙伝説WEED,
ミサイル、ジェット / ボルゾイ,銀牙伝説WEED,
カマキリ / アイリッシュ・ウルフハウンド,銀牙伝説WEED,
ストーン,銀牙伝説WEED,
　秀,銀牙伝説WEED,
　周、辰,銀牙伝説WEED,
　ヘドロ,銀牙伝説WEED,
　テツ,銀牙伝説WEED,
ユウスケ、ヒロシ、ユウジ,銀牙伝説WEED,
法玄軍,銀牙伝説WEED,
カマキリ部隊,銀牙伝説WEED,
惨猪（サンチョ）,銀牙伝説WEED,
抹猪（マッチョ）,銀牙伝説WEED,
武猪（ブッチョ）,銀牙伝説WEED,
幸村 / 秋田犬と紀州犬の雑種[3],銀牙伝説WEED,
佐平治,銀牙伝説WEED,
ペペ,銀牙伝説WEED,
御猿（ゴザル）,銀牙伝説WEED,
石猿,銀牙伝説WEED,
将軍,銀牙伝説WEED,
飛猿,銀牙伝説WEED,
赤猿,銀牙伝説WEED,
　真猿,銀牙伝説WEED,
白狼（ハクロウ）,銀牙伝説WEED,
青竜（セイリュウ）　,銀牙伝説WEED,
白虎（ビャッコ）,銀牙伝説WEED,
朱雀（スザク）,銀牙伝説WEED,
玄武（ゲンブ）,銀牙伝説WEED,
ラム　,銀牙伝説WEED,
白狼軍　,銀牙伝説WEED,
ヴィクトール　,銀牙伝説WEED,
アラム　,銀牙伝説WEED,
マクシーム　,銀牙伝説WEED,
ボズレフ　,銀牙伝説WEED,
元帥　　　,銀牙伝説WEED,
ロシア軍用犬　,銀牙伝説WEED,
アラム隊,銀牙伝説WEED,
　トウリー,銀牙伝説WEED,
マクシーム隊,銀牙伝説WEED,
誠（ジョー） / 秋田犬と紀州犬の雑種[3],銀牙伝説WEED,
幸四郎,銀牙伝説WEED,
ヒトミ,銀牙伝説WEED,
ボム,銀牙伝説WEED,
ギルダー,銀牙伝説WEED,
ジャック,銀牙伝説WEED,
野犬軍団,銀牙伝説WEED,
ハイブリッド,銀牙伝説WEED,
第一ハイブリッド,銀牙伝説WEED,
第二ハイブリッド,銀牙伝説WEED,
第三ハイブリッド,銀牙伝説WEED,
レニー / ゴールデン・レトリバー,銀牙伝説WEED,
ブルー,銀牙伝説WEED,
ネッド、ベル,銀牙伝説WEED,
テルの父親,銀牙伝説WEED,
長老,銀牙伝説WEED,
力也,銀牙伝説WEED,
ルーシー / ラブラドール・レトリバー,銀牙伝説WEED,
小雪（コユキ） / 紀州犬,銀牙伝説WEED,
小鉄（コテツ） / 紀州犬,銀牙伝説WEED,
チャコ / 柴犬,銀牙伝説WEED,
タケシ、リック、ツカサ、ター坊,銀牙伝説WEED,
オリオン / 秋田犬と紀州犬の雑種,銀牙伝説WEED,
オリオンの兄弟 / 秋田犬と紀州犬の雑種,銀牙伝説WEED,
大輔（ダイスケ）,銀牙伝説WEED,
秀俊,銀牙伝説WEED,
須藤章治,銀牙伝説WEED,
竹田 五兵衛,銀牙伝説WEED,
新宮社長,銀牙伝説WEED,
ロディ・シャッフル (RODDY-SHUFFLE),銀河漂流バイファム,6
バーツ・ライアン (BARTS-LYAN),銀河漂流バイファム,
スコット・ヘイワード (SCOTT-HEYWARD),銀河漂流バイファム,
クレア・バーブランド (CLARE-BARBLAND),銀河漂流バイファム,
マキ・ローウェル (MAKI-ROWEL),銀河漂流バイファム,
シャロン・パブリン (SHALON-PUBLIN),銀河漂流バイファム,
フレッド・シャッフル (FRED-SHUFFLE),銀河漂流バイファム,
ペンチ・イライザ (PENCH-ELIZA),銀河漂流バイファム,
カチュア・ピアスン (KATUE-PEARSON),銀河漂流バイファム,
ケンツ・ノートン (KENTSU-NORTON),銀河漂流バイファム,
ジミー・エリル (JIMMY-ERIL),銀河漂流バイファム,
マルロ・Jr.・ボナー (MALRO-J-BONNER),銀河漂流バイファム,
ルチーナ・プレシェット (ROUTINE-PRESSETTE),銀河漂流バイファム,
ケイト・ハザウェイ,銀河漂流バイファム,
メルビン・クレーク,銀河漂流バイファム,
フレデリック・ローデン,銀河漂流バイファム,
アデル,銀河漂流バイファム,
シュトロハイム,銀河漂流バイファム,
中尉,銀河漂流バイファム,
ギャラクレー,銀河漂流バイファム,
司令官,銀河漂流バイファム,
ミセスロビンソン,銀河漂流バイファム,
ラレド,銀河漂流バイファム,
シド・ミューラァ,銀河漂流バイファム,
レアラ・ジェダ,銀河漂流バイファム,
シャル・サライダ,銀河漂流バイファム,
グレダ・デュボア,銀河漂流バイファム,
ガイ、メル、ケイ、ユウ,銀河漂流バイファム,
メルの父,銀河漂流バイファム,
ロード・ガンテツ,銀河漂流バイファム,
アイゼル,銀河漂流バイファム,
オタ,銀河漂流バイファム,
コーネル,銀河漂流バイファム,
フォルクス,銀河漂流バイファム,
ネラ,銀河漂流バイファム,
バーツJr. & ロディJr.,銀河漂流バイファム,
メリー,銀河漂流バイファム,
アン・ホルテ,銀河漂流バイファム,
ドア・ルービン,銀河漂流バイファム,
ヴィナ・ルルド,銀河漂流バイファム,
ポール・チェンバー,銀河漂流バイファム,
ディグレー・チェンバー,銀河漂流バイファム,
アラン・チェンバー,銀河漂流バイファム,
ルルド部隊,銀河漂流バイファム,
プラグ,銀河漂流バイファム,
キエフ,銀河漂流バイファム,
ラピス,銀河漂流バイファム,
ロディ・シャッフル (RODDY-SHUFFLE),銀河漂流バイファム13,6
バーツ・ライアン (BARTS-LYAN),銀河漂流バイファム13,
スコット・ヘイワード (SCOTT-HEYWARD),銀河漂流バイファム13,
クレア・バーブランド (CLARE-BARBLAND),銀河漂流バイファム13,
マキ・ローウェル (MAKI-ROWEL),銀河漂流バイファム13,
シャロン・パブリン (SHALON-PUBLIN),銀河漂流バイファム13,
フレッド・シャッフル (FRED-SHUFFLE),銀河漂流バイファム13,
ペンチ・イライザ (PENCH-ELIZA),銀河漂流バイファム13,
カチュア・ピアスン (KATUE-PEARSON),銀河漂流バイファム13,
ケンツ・ノートン (KENTSU-NORTON),銀河漂流バイファム13,
ジミー・エリル (JIMMY-ERIL),銀河漂流バイファム13,
マルロ・Jr.・ボナー (MALRO-J-BONNER),銀河漂流バイファム13,
ルチーナ・プレシェット (ROUTINE-PRESSETTE),銀河漂流バイファム13,
ケイト・ハザウェイ,銀河漂流バイファム13,
メルビン・クレーク,銀河漂流バイファム13,
フレデリック・ローデン,銀河漂流バイファム13,
アデル,銀河漂流バイファム13,
シュトロハイム,銀河漂流バイファム13,
中尉,銀河漂流バイファム13,
ギャラクレー,銀河漂流バイファム13,
司令官,銀河漂流バイファム13,
ミセスロビンソン,銀河漂流バイファム13,
ラレド,銀河漂流バイファム13,
シド・ミューラァ,銀河漂流バイファム13,
レアラ・ジェダ,銀河漂流バイファム13,
通訳,銀河漂流バイファム13,
シャル・サライダ,銀河漂流バイファム13,
グレダ・デュボア,銀河漂流バイファム13,
ガイ、メル、ケイ、ユウ,銀河漂流バイファム13,
メルの父,銀河漂流バイファム13,
ロード・ガンテツ,銀河漂流バイファム13,
アイゼル,銀河漂流バイファム13,
オタ,銀河漂流バイファム13,
コーネル,銀河漂流バイファム13,
フォルクス,銀河漂流バイファム13,
ネラ,銀河漂流バイファム13,
太田翔（おおた しょう）,銀河へキックオフ!!,6
高遠エリカ（たかとお えりか）,銀河へキックオフ!!,
降矢虎太（ふるや こた）,銀河へキックオフ!!,
降矢竜持（ふるや りゅうじ）,銀河へキックオフ!!,
降矢凰壮（ふるや おうぞう）,銀河へキックオフ!!,
西園寺玲華（さいおんじ れいか）,銀河へキックオフ!!,
青砥ゴンザレス琢馬（あおと ごんざれす たくま）,銀河へキックオフ!!,
杉山多義（すぎやま たぎ）,銀河へキックオフ!!,
スリーU（スリーユー）,銀河へキックオフ!!,
植松太郎（うえまつ たろう）,銀河へキックオフ!!,
浮島悠斗（うきしま ゆうと）,銀河へキックオフ!!,
内村桂（うちむら けい）,銀河へキックオフ!!,
久保田俊也（くぼた しゅんや）,銀河へキックオフ!!,
田中純（たなか じゅん）,銀河へキックオフ!!,
花島勝（はなしま まさる）,銀河へキックオフ!!,
太田遥（おおた はるか）,銀河へキックオフ!!,
太田紗（おおた すず）,銀河へキックオフ!!,
太田健（おおた けん）,銀河へキックオフ!!,
高遠茂樹（たかとお しげき）,銀河へキックオフ!!,
高遠智香（たかとお ともか）,銀河へキックオフ!!,
ザック,銀河へキックオフ!!,
降矢麟（ふるや りん） / 怪人ヒゲメガネ,銀河へキックオフ!!,
降矢真亀（ふるや まき）,銀河へキックオフ!!,
西園寺君江（さいおんじ きみえ）,銀河へキックオフ!!,
西園寺良男（さいおんじ よしお）,銀河へキックオフ!!,
松嶋さん（まつしま - ）,銀河へキックオフ!!,
