キャラクター,タイトル,
夏目 直貴,アスラクライン,
潮泉 律都,アスラクライン,
クロエ,アスラクライン,
夏目 智春,アスラクライン,
水無神 操緒,アスラクライン,
嵩月 奏,アスラクライン,
ダルア・ミドラマルスィ・クラウゼンブルヒ,アスラクライン,
ヘザー,アスラクライン,
園生（そのお）,アスラクライン,
露崎 波乃（つゆさき はの）,アスラクライン,
宮村 伊織（みやむら いおり）,アスラクライン,
機巧魔神（アスラ・マキーナ）,アスラクライン,
黑鐵（クロガネ）,アスラクライン,
黑鐵・改（クロガネ・かい）,アスラクライン,
翡翠（ヒスイ）,アスラクライン,
藍銅（ランドウ）,アスラクライン,
白銀（シロガネ）,アスラクライン,
薔薇輝（ロードナイト）,アスラクライン,
亜鉛華（アエンカ）,アスラクライン,
翠晶（スイショウ）,アスラクライン,
蒼鉛（ビスマス）,アスラクライン,
量産機（カーバイド）,アスラクライン,
鋼（ハガネ）,アスラクライン,
玻璃珠（カルセドニー）,アスラクライン,
ヒルベルト・イクストラクタ,アスラクライン,
副葬処女（ベリアル・ドール）,アスラクライン,
演操者（ハンドラー）,アスラクライン,
元演操者（エクス・ハンドラー）,アスラクライン,
機巧化人間（フェミナ・エクス・マキーナ）,アスラクライン,
機巧護衛機（カスタス・マキーナ）,アスラクライン,
機能拡張/拡張機能（プラグイン）,アスラクライン,
安定装置（スタビライザ）,アスラクライン,
分配装置（ディストリビュータ）,アスラクライン,
点火装置（イグナイター）,アスラクライン,
悪魔,アスラクライン,
非在化,アスラクライン,
契約者（コントラクタ）,アスラクライン,
使い魔（ドウター）,アスラクライン,
魔精霊（サノバ・ジン）,アスラクライン,
鳳島蹴策の魔精霊,アスラクライン,
夏目智春の魔精霊,アスラクライン,
魔神相剋者（アスラ・クライン）,アスラクライン,
炫の塔（タワー・オブ・イグニタス）,アスラクライン,
超弦重力炉（ちょうげんじゅうりょくろ）,アスラクライン,
中央渦界領域（セントラル・ボーテックス）,アスラクライン,
次元潜行チェンバー“うずしお”,アスラクライン,
神（デウス）,アスラクライン,
殺人人形（ウィジェット）,アスラクライン,
護法装甲 / 護法弾頭,アスラクライン,
副葬処女分離機（ベリアルドール・スプリッタ）,アスラクライン,
機巧偶人（ガジェット）,アスラクライン,
智春コピーロボット,アスラクライン,
ジョニーさん,アスラクライン,
本田 華子（ほんだ はなこ）,あそびあそばせ,60
オリヴィア,あそびあそばせ,
野村 香純（のむら かすみ）,あそびあそばせ,
岡 るう（おか るう）,あそびあそばせ,
アグリッパ / 間桐 あぐり（まとう あぐり）,あそびあそばせ,
樋口 千紗都（ひぐち ちさと）,あそびあそばせ,
済南（さいなん）,あそびあそばせ,
高柳（たかやなぎ）,あそびあそばせ,
前多（まえだ）,あそびあそばせ,
本田 健太郎 （ほんだ けんたろう）,あそびあそばせ,
オリヴィアの兄,あそびあそばせ,
生徒会長,あそびあそばせ,
生徒会副会長,あそびあそばせ,
青空 つぐみ（あおぞら つぐみ）,あそびあそばせ,
将棋部部長,あそびあそばせ,
藤原（ふじわら）,あそびあそばせ,
遊び人四天王,あそびあそばせ,
安藤 梅子（あんどう うめこ）,あそびあそばせ,
聖（ひじり）,あそびあそばせ,
赤ん坊（ダニエル）,あそびあそばせ,
鎮江（ちんこう）,あそびあそばせ,
私立洛芦和（らくろわ）高校,アスラクライン2,61
関東学生連盟・武装指導教員（ガーディアン《ガイダンスという記述もアリ》・ドラグーン）,アスラクライン2,
鳴桜邸（めいおうてい）,アスラクライン2,
潮泉邸（しおいずみてい）,アスラクライン2,
夏目 智春（なつめ ともはる）,アスラクライン2,
水無神 操緒（みなかみ みさお）,アスラクライン2,
嵩月 奏（たかつき かなで）,アスラクライン2,
ペルセフォネ,アスラクライン2,
大原 杏（おおはら あん）,アスラクライン2,
樋口 琢磨（ひぐち たくま）,アスラクライン2,
佐伯 玲子（さえき れいこ）,アスラクライン2,
アニア・フォルチュナ・ソメシェル・ミク・クラウゼンブルヒ,アスラクライン2,
黒崎 朱浬（くろさき しゅり）,アスラクライン2,
橘高 冬琉（きつたか とおる）,アスラクライン2,
炫 塔貴也（かがやき ときや）,アスラクライン2,
市原（いちはら）,アスラクライン2,
夏目 直貴（なつめ なおたか）,アスラクライン2,
佐伯 玲士郎（さえき れいしろう）,アスラクライン2,
志津間 哀音（しづま あいね）,アスラクライン2,
倉澤 六夏（くらさわ りっか）,アスラクライン2,
姫笹（ひめざさ）,アスラクライン2,
真日和 秀（まひわ しゅう）,アスラクライン2,
沙原 ひかり（さはら ひかり）,アスラクライン2,
風斎 美里亜（かざとき みりあ）,アスラクライン2,
ヴィヴィアン,アスラクライン2,
雪原 瑶（すすぎはら よう）,アスラクライン2,
黒崎 紫浬（くろさき ゆかり）,アスラクライン2,
千代原 はる奈（ちよはら はるな）,アスラクライン2,
里見 恭武（さとみ きょうむ）,アスラクライン2,
柱谷 圭一郎（はしらたに けいいちろう）,アスラクライン2,
華島〈柱谷〉由璃子（かしま/はしらたに ゆりこ）,アスラクライン2,
キャメロン,アスラクライン2,
加賀篝 隆也（かがかがり たかや）,アスラクライン2,
新屋敷 琴里（あらやしき ことり）,アスラクライン2,
クルスティナ・フォルチュナ・ソメシェル・ミク・クラウゼンブルヒ,アスラクライン2,
イングリッド,アスラクライン2,
鳳島 蹴策（とりしま しゅうさく）,アスラクライン2,
鳳島 氷羽子（とりしま ひわこ）,アスラクライン2,
シャーリーズ,アスラクライン2,
苑宮 和葉（そのみや かずは）,アスラクライン2,
苑宮 咲華（そのみや さいか）,アスラクライン2,
苑宮 久沙子（そのみや ひさこ）,アスラクライン2,
社長,アスラクライン2,
潮泉 太秦（しおいずみ うずまさ）,アスラクライン2,
潮泉 律都（しおいずみ りつ）,アスラクライン2,
八伎（やぎ）,アスラクライン2,
嵩月祖母,アスラクライン2,
大原・父,アスラクライン2,
大原 桜子（おおはら さくらこ）,アスラクライン2,
吉田（よしだ）,アスラクライン2,
奥沼（おくぬま）,アスラクライン2,
滝原（たきはら）,アスラクライン2,
志津間 霧絵（しづま きりえ）,アスラクライン2,
水無神 環緒（みなかみ たまお）,アスラクライン2,
橘高 秋希（きつたか あき）,アスラクライン2,
市ノ瀬 喬香（いちのせ きょうか）,アスラクライン2,
大原 杏,アスラクライン2,
倉澤 六夏,アスラクライン2,
姫笹,アスラクライン2,
橘高 秋希,アスラクライン2,
橘高 冬琉,アスラクライン2,
炫 塔貴也,アスラクライン2,
佐伯 玲子,アスラクライン2,
樋口 琢磨,アスラクライン2,
志津間 哀音,アスラクライン2,
佐伯 玲士郎,アスラクライン2,
黒崎 朱浬,アスラクライン2,
沙原 ひかり,アスラクライン2,
真日和 秀,アスラクライン2,
鳳島 氷羽子,アスラクライン2,
鳳島 蹴策,アスラクライン2,
黒崎 紫浬,アスラクライン2,
雪原 瑶,アスラクライン2,
潮泉 太秦,アスラクライン2,
夏目 直貴,アスラクライン2,
潮泉 律都,アスラクライン2,
クロエ,アスラクライン2,
夏目 智春,アスラクライン2,
水無神 操緒,アスラクライン2,
嵩月 奏,アスラクライン2,
ダルア・ミドラマルスィ・クラウゼンブルヒ,アスラクライン2,
ヘザー,アスラクライン2,
園生（そのお）,アスラクライン2,
露崎 波乃（つゆさき はの）,アスラクライン2,
宮村 伊織（みやむら いおり）,アスラクライン2,
機巧魔神（アスラ・マキーナ）,アスラクライン2,
黑鐵（クロガネ）,アスラクライン2,
黑鐵・改（クロガネ・かい）,アスラクライン2,
翡翠（ヒスイ）,アスラクライン2,
藍銅（ランドウ）,アスラクライン2,
白銀（シロガネ）,アスラクライン2,
薔薇輝（ロードナイト）,アスラクライン2,
亜鉛華（アエンカ）,アスラクライン2,
翠晶（スイショウ）,アスラクライン2,
蒼鉛（ビスマス）,アスラクライン2,
量産機（カーバイド）,アスラクライン2,
鋼（ハガネ）,アスラクライン2,
玻璃珠（カルセドニー）,アスラクライン2,
ヒルベルト・イクストラクタ,アスラクライン2,
副葬処女（ベリアル・ドール）,アスラクライン2,
演操者（ハンドラー）,アスラクライン2,
元演操者（エクス・ハンドラー）,アスラクライン2,
機巧化人間（フェミナ・エクス・マキーナ）,アスラクライン2,
機巧護衛機（カスタス・マキーナ）,アスラクライン2,
機能拡張/拡張機能（プラグイン）,アスラクライン2,
安定装置（スタビライザ）,アスラクライン2,
分配装置（ディストリビュータ）,アスラクライン2,
点火装置（イグナイター）,アスラクライン2,
悪魔,アスラクライン2,
非在化,アスラクライン2,
契約者（コントラクタ）,アスラクライン2,
使い魔（ドウター）,アスラクライン2,
魔精霊（サノバ・ジン）,アスラクライン2,
鳳島蹴策の魔精霊,アスラクライン2,
夏目智春の魔精霊,アスラクライン2,
魔神相剋者（アスラ・クライン）,アスラクライン2,
炫の塔（タワー・オブ・イグニタス）,アスラクライン2,
超弦重力炉（ちょうげんじゅうりょくろ）,アスラクライン2,
中央渦界領域（セントラル・ボーテックス）,アスラクライン2,
次元潜行チェンバー“うずしお”,アスラクライン2,
神（デウス）,アスラクライン2,
殺人人形（ウィジェット）,アスラクライン2,
護法装甲 / 護法弾頭,アスラクライン2,
副葬処女分離機（ベリアルドール・スプリッタ）,アスラクライン2,
機巧偶人（ガジェット）,アスラクライン2,
智春コピーロボット,アスラクライン2,
ジョニーさん,アスラクライン2,
アソボット,アソボット戦記五九,62
破滅ウイルス,アソボット戦記五九,
この世の終わり,アソボット戦記五九,
ジパング,アソボット戦記五九,
49の鍵,アソボット戦記五九,
コラボアップ,アソボット戦記五九,
カルテット,アソボット戦記五九,
五九（ごくう）,アソボット戦記五九,
サンゾウ / 玄奘三蔵（げんじょう さんぞう）,アソボット戦記五九,
スージィ,アソボット戦記五九,
トンゴー,アソボット戦記五九,
ジョー,アソボット戦記五九,
スカイウォーカー,アソボット戦記五九,
魅音（みおん）,アソボット戦記五九,
シュール,アソボット戦記五九,
リアル,アソボット戦記五九,
